constituency_code,party_share,turnout,party_candidate,party_vote,party_name,party_swing
E14000941,8.2,72.4,Jacqueline Howe,4689,Liberal Democrat,-21.2
E14000941,5.4,72.4,Catherine Rowett,3090,Green Party,3.6
E14000944,51.3,57.8,Emma Lewell-Buck,18589,Labour,-0.8
E14000944,22.0,57.8,Norman Dennis,7975,UKIP,22.0
E14000944,16.6,57.8,Robert Oliver,6021,Conservative,-5.0
E14000944,4.5,57.8,Shirley Ford,1614,Green Party,2.4
E14000944,3.9,57.8,Lisa Nightingale,1427,Independent,3.9
E14000944,1.8,57.8,Gita Gordon,639,Liberal Democrat,-12.4
E14000943,46.4,68.5,Seema Kennedy,24313,Conservative,1.0
E14000943,35.1,68.5,Veronica Bennett,18368,Labour,0.4
E14000943,14.1,68.5,David Gallagher,7377,UKIP,10.4
E14000943,4.4,68.5,Sue McGuire,2312,Liberal Democrat,-9.7
E14000942,60.1,71.5,Andrea Leadsom,36607,Conservative,4.9
E14000942,16.7,71.5,Lucy Mills,10191,Labour,-0.6
E14000942,13.5,71.5,Roger Clark,8204,UKIP,9.5
E14000942,5.9,71.5,Tom Snowdon,3613,Liberal Democrat,-15.1
E14000942,3.7,71.5,Damon Boughen,2247,Green Party,2.5
E14000945,59.4,58.9,Gavin Williamson,29478,Conservative,6.2
E14000945,18.4,58.9,Kevin McElduff,9107,Labour,-1.9
E14000945,16.7,58.9,Lyndon Jones,8267,UKIP,11.2
E14000945,2.9,58.9,Robert Woodthorpe Browne,1448,Liberal Democrat,-13.8
E14000945,2.6,58.9,Claire McIlvenna,1298,Green Party,2.6
E14000946,53.1,70.9,James Cartlidge,27546,Conservative,5.3
E14000946,19.3,70.9,Jane Basham,10001,Labour,4.9
E14000946,15.2,70.9,Steven Whalley,7897,UKIP,8.1
E14000946,7.8,70.9,Grace Weaver,4044,Liberal Democrat,-23.1
E14000946,4.3,70.9,Robert Lindsay,2253,Green Party,4.3
E14000946,0.3,70.9,Stephen Todd,166,Christian Peoples Alliance,0.3
E14000949,55.0,64.4,Andrew Selous,28212,Conservative,2.2
E14000949,20.3,64.4,Daniel Scott,10399,Labour,0.7
E14000949,15.5,64.4,John van Weenen,7941,UKIP,11.3
E14000949,5.2,64.4,Stephen Rutherford,2646,Liberal Democrat,-14.9
E14000949,4.1,64.4,Emily Lawrence,2106,Green Party,4.1
E14000948,38.1,70.4,Craig Mackinlay,18838,Conservative,-9.9
E14000948,32.4,70.4,Nigel Farage,16026,UKIP,26.9
E14000948,23.8,70.4,Will Scobie,11740,Labour,-7.6
E14000948,2.2,70.4,Ian Driver,1076,Green Party,2.2
E14000948,1.9,70.4,Russell Timpson,932,Liberal Democrat,-13.2
E14000948,0.6,70.4,Al Murray,318,Free United Kingdom Party,0.6
E14000948,0.4,70.4,Ruth Bailey,191,Manston Airport Independent Party,0.4
E14000948,0.3,70.4,Nigel Askew,126,We Are The Reality Party,0.3
E14000948,0.1,70.4,Grahame Birchall,63,Party for a United Thanet,0.1
E14000948,0.1,70.4,Dean McCastree,61,Independent,0.1
E14000948,0.1,70.4,Zebadiah Abu-Obadiah,30,Al-Zebabist Nation of Ooog,0.1
E14000947,46.2,66.6,Robert Buckland,22777,Conservative,4.5
E14000947,34.5,66.6,Anne Snelgrove,16992,Labour,0.2
E14000947,12.0,66.6,John Short,5920,UKIP,7.7
E14000947,3.7,66.6,Damon John Hooton,1817,Liberal Democrat,-13.9
E14000947,3.6,66.6,Talis Kimberley-Fairbourn,1757,Green Party,2.3
E14000952,50.9,65.1,Elizabeth Truss,25515,Conservative,2.6
E14000952,23.3,65.1,Paul Smyth,11654,UKIP,17.0
E14000952,17.3,65.1,Peter Smith,8649,Labour,-1.3
E14000952,4.4,65.1,Rupert Moss-Eccardt,2217,Liberal Democrat,-17.2
E14000952,4.1,65.1,Sandra Walmsley,2075,Green Party,2.5
E14000951,56.9,71.9,David Gauke,32608,Conservative,2.7
E14000951,16.3,71.9,Simon Diggins,9345,Labour,4.8
E14000951,11.5,71.9,Mark Anderson,6603,UKIP,9.0
E14000951,10.3,71.9,Nigel Quinton,5872,Liberal Democrat,-17.7
E14000951,4.5,71.9,Charlotte Pardy,2583,Green Party,4.5
E14000951,0.4,71.9,Graham Cartmell,256,Common Sense Party,0.4
E14000950,56.6,70.9,Gary Streeter,28500,Conservative,0.6
E14000950,16.7,70.9,Chaz Singh,8391,Labour,4.2
E14000950,14.5,70.9,Robin Julian,7306,UKIP,8.3
E14000950,7.5,70.9,Tom Davies,3767,Liberal Democrat,-16.7
E14000950,4.8,70.9,Win Scutt,2408,Green Party,3.5
E14000954,52.7,70.7,Andrew Murrison,27198,Conservative,1.0
E14000954,17.5,70.7,Matthew Brown,9030,UKIP,12.0
E14000954,13.5,70.7,George Aylett,6948,Labour,2.0
E14000954,10.6,70.7,Trevor Carbin,5482,Liberal Democrat,-19.9
E14000954,5.8,70.7,Phil Randle,2985,Green Party,5.8
E14000953,59.9,74.1,Jeremy Hunt,34199,Conservative,1.2
E14000953,9.9,74.1,Mark Webber,5643,UKIP,7.3
E14000953,9.5,74.1,Howard Kaye,5415,Labour,3.5
E14000953,8.5,74.1,Louise Irvine,4851,National Health Action,8.5
E14000953,6.3,74.1,Patrick Haveron,3586,Liberal Democrat,-23.9
E14000953,5.4,74.1,Susan Ryland,3105,Green Party,4.2
E14000953,0.6,74.1,Paul Robinson,320,Something New,0.6
E14000956,41.3,62.1,Alan Whitehead,18017,Labour,2.8
E14000956,32.5,62.1,Jeremy Moulton,14207,Conservative,-0.5
E14000956,12.8,62.1,Pearline Hingston,5566,UKIP,8.8
E14000956,5.9,62.1,Angela Mawle,2568,Green Party,3.9
E14000956,4.9,62.1,Adrian Ford,2121,Liberal Democrat,-17.5
E14000956,1.8,62.1,Chris Davis,770,Independent,1.8
E14000956,0.9,62.1,Nick Chaffey,403,TUSC,0.9
E14000957,49.8,66.6,David Amess,22175,Conservative,3.8
E14000957,18.3,66.6,Julian Ware-Lane,8154,Labour,4.9
E14000957,17.5,66.6,Brian Otridge,7803,UKIP,13.6
E14000957,9.3,66.6,Paul Collins,4129,Liberal Democrat,-20.1
E14000957,4.7,66.6,Jon Fuller,2083,Green Party,3.2
E14000957,0.4,66.6,Jeremy Moss,165,English Democrats,-0.9
E14000959,49.7,68.6,Kwasi Kwarteng,24386,Conservative,2.6
E14000959,20.9,68.6,Redvers Cunningham,10234,UKIP,12.4
E14000959,18.6,68.6,Rebecca Geach,9114,Labour,2.1
E14000959,6.4,68.6,Rosie Shimell,3163,Liberal Democrat,-19.4
E14000959,3.5,68.6,Paul Jacobs,1724,Green Party,3.5
E14000959,0.5,68.6,Juliet Griffith,230,Independent,0.5
E14000959,0.5,68.6,Paul Couchman,228,TUSC,0.1
E14000960,46.6,75.1,Anne Main,25392,Conservative,5.9
E14000960,23.3,75.1,Kerry Pollard,12660,Labour,5.7
E14000960,18.5,75.1,Sandy Walkington,10076,Liberal Democrat,-17.9
E14000960,7.8,75.1,Chris Wright,4271,UKIP,4.0
E14000960,3.7,75.1,Jack Easton,2034,Green Party,2.3
E14000955,41.7,61.8,Royston Smith,18656,Conservative,5.4
E14000955,36.5,61.8,Rowenna Davis,16340,Labour,-0.2
E14000955,13.4,61.8,Kim Rose,6010,UKIP,9.1
E14000955,4.2,61.8,John Spottiswoode,1876,Green Party,2.8
E14000955,3.6,61.8,Eleanor Bell,1595,Liberal Democrat,-17.3
E14000955,0.5,61.8,Sue Atkins,233,TUSC,0.1
E14000962,57.0,61.5,Conor McGinn,26378,Labour,5.3
E14000962,19.6,61.5,Paul Richardson,9087,Conservative,-2.7
E14000962,15.1,61.5,Ian Smith,6983,UKIP,10.4
E14000962,4.4,61.5,Denise Aspinall,2046,Liberal Democrat,-15.8
E14000962,3.8,61.5,Elizabeth Ward,1762,Green Party,3.8
E14000958,31.0,65.5,John Pugh,13652,Liberal Democrat,-18.7
E14000958,28.0,65.5,Damien Moore,12330,Conservative,-7.9
E14000958,19.2,65.5,Liz Savage,8468,Labour,9.8
E14000958,16.8,65.5,Terry Durrance,7429,UKIP,11.7
E14000958,2.8,65.5,Laurence Rankin,1230,Green Party,2.8
E14000958,2.2,65.5,Jacqueline Barlow,992,The Southport Party,2.2
E14000961,40.2,65.7,Steve Double,20250,Conservative,0.2
E14000961,24.0,65.7,Stephen Gilbert,12077,Liberal Democrat,-18.8
E14000961,16.9,65.7,David Mathews,8503,UKIP,13.2
E14000961,10.2,65.7,Deborah Hopkins,5150,Labour,3.1
E14000961,4.6,65.7,Steve Slade,2318,Green Party,4.6
E14000961,4.1,65.7,Dick Cole,2063,Mebyon Kernow,-0.2
E14000966,51.1,67.5,Karen Bradley,21770,Conservative,5.9
E14000966,27.2,67.5,Trudie McGuinness,11596,Labour,-2.7
E14000966,14.6,67.5,George Langley-Poole,6236,UKIP,6.5
E14000966,4.1,67.5,John Redfern,1759,Liberal Democrat,-12.6
E14000966,2.9,67.5,Brian Smith,1226,Green Party,2.9
E14000963,59.8,62.3,Marie Rimmer,28950,Labour,6.9
E14000963,15.9,62.3,Gillian Keegan,7707,Conservative,-1.9
E14000963,14.0,62.3,John Beirne,6766,UKIP,11.3
E14000963,5.7,62.3,Brian Spencer,2737,Liberal Democrat,-16.6
E14000963,4.6,62.3,James Chan,2237,Green Party,4.6
E14000967,45.0,59.4,Jonathan Reynolds,18447,Labour,5.4
E14000967,28.7,59.4,Martin Riley,11761,Conservative,-4.2
E14000967,18.8,59.4,Angela McManus,7720,UKIP,15.5
E14000967,4.5,59.4,Jenny Ross,1850,Green Party,2.8
E14000967,3.1,59.4,Peter Flynn,1256,Liberal Democrat,-14.0
E14000964,38.3,73.7,Derek Thomas,18491,Conservative,-0.7
E14000964,33.2,73.7,Andrew George,16022,Liberal Democrat,-9.6
E14000964,11.8,73.7,Graham Calderwood,5720,UKIP,6.3
E14000964,9.3,73.7,Cornelius Olivier,4510,Labour,1.2
E14000964,6.3,73.7,Tim Andrewes,3051,Green Party,3.5
E14000964,1.1,73.7,Rob Simmons,518,Mebyon Kernow,0.2
E14000970,49.1,59.8,Alex Cunningham,19436,Labour,6.3
E14000970,28.0,59.8,Christopher Daniels,11069,Conservative,2.0
E14000970,19.2,59.8,Mandy Boylett,7581,UKIP,15.2
E14000970,2.2,59.8,Anthony Sycamore,884,Liberal Democrat,-13.8
E14000970,1.5,59.8,John Tait,601,North East Party,1.5
E14000965,48.4,71.0,Jeremy Lefroy,23606,Conservative,4.5
E14000965,29.6,71.0,Kate Godfrey,14429,Labour,-3.4
E14000965,12.9,71.0,Ed Whitfield,6293,UKIP,9.5
E14000965,3.5,71.0,Karen Howell,1701,National Health Action,3.5
E14000965,2.9,71.0,Mike Shone,1390,Green Party,1.7
E14000965,2.8,71.0,Keith Miller,1348,Liberal Democrat,-13.6
E14000969,49.9,62.0,Ann Coffey,19771,Labour,7.2
E14000969,24.5,62.0,Daniel Hamilton,9710,Conservative,-0.8
E14000969,13.1,62.0,Steven Woolfe,5206,UKIP,10.9
E14000969,7.7,62.0,Daniel Hawthorne,3034,Liberal Democrat,-17.3
E14000969,4.4,62.0,Gary Lawson,1753,Green Party,2.7
E14000969,0.4,62.0,John Pearson,175,Left Unity,0.4
E14000968,44.5,67.7,Stephen McPartland,21291,Conservative,3.1
E14000968,34.2,67.7,Sharon Taylor,16336,Labour,0.8
E14000968,14.4,67.7,David Collins,6864,UKIP,9.9
E14000968,3.3,67.7,Susan Van De Ven,1582,Liberal Democrat,-13.3
E14000968,2.9,67.7,Graham White,1369,Green Party,2.9
E14000968,0.4,67.7,Trevor Palmer,175,TUSC,0.4
E14000968,0.2,67.7,Charles Vickers,115,English Democrats,-0.6
E14000968,0.1,67.7,David Cox,67,Independent,0.1
E14000971,46.8,69.0,James Wharton,24221,Conservative,7.8
E14000971,37.0,69.0,Louise Baldock,19175,Labour,-1.3
E14000971,10.6,69.0,Ted Strike,5480,UKIP,7.7
E14000971,2.6,69.0,Drew Durning,1366,Liberal Democrat,-12.5
E14000971,1.8,69.0,Jacqui Lovell,952,Green Party,1.8
E14000971,1.2,69.0,Steve Walmsley,603,Independent,1.2
E14000972,39.3,49.9,Tristram Hunt,12220,Labour,0.5
E14000972,22.7,49.9,Mick Harold,7041,UKIP,18.3
E14000972,22.5,49.9,Liam Ascough,7008,Conservative,1.5
E14000972,6.8,49.9,Mark Breeze,2120,Independent,6.8
E14000972,4.2,49.9,Zulfiqar Ali,1296,Liberal Democrat,-17.5
E14000972,3.6,49.9,Jan Zablocki,1123,Green Party,3.6
E14000972,0.8,49.9,Ali Majid,244,Cannabis Is Safer Than Alcohol,0.8
E14000972,0.1,49.9,Paul Toussaint,32,The Ubuntu Party,0.1
E14000974,39.2,56.9,Rob Flello,15319,Labour,0.4
E14000974,32.7,56.9,Joe Rich,12780,Conservative,4.3
E14000974,21.2,56.9,Tariq Mahmood,8298,UKIP,17.8
E14000974,3.3,56.9,Peter Andras,1309,Liberal Democrat,-12.5
E14000974,2.6,56.9,Luke Bellamy,1029,Green Party,2.6
E14000974,1.0,56.9,Matt Wright,372,TUSC,1.0
E14000973,39.9,53.2,Ruth Smeeth,15429,Labour,-4.4
E14000973,27.4,53.2,Ben Adams,10593,Conservative,3.6
E14000973,24.7,53.2,Geoffrey Locke,9542,UKIP,18.5
E14000973,2.9,53.2,Paul Roberts,1137,Liberal Democrat,-14.8
E14000973,2.8,53.2,Sean Adam,1091,Green Party,2.8
E14000973,1.3,53.2,John Millward,508,Independent,1.3
E14000973,0.9,53.2,Craig Pond,354,Independent,0.9
E14000976,46.0,66.6,Margot James,21195,Conservative,3.4
E14000976,31.5,66.6,Peter Lowe,14501,Labour,-0.2
E14000976,16.9,66.6,Jim Carver,7774,UKIP,12.4
E14000976,3.3,66.6,Christopher Bramall,1538,Liberal Democrat,-13.0
E14000976,2.2,66.6,Christian Kiever,1021,Green Party,1.4
E14000975,54.7,69.8,Bill Cash,25733,Conservative,4.1
E14000975,20.2,69.8,Sam Hale,9483,Labour,-0.5
E14000975,16.2,69.8,Andrew Illsley,7620,UKIP,10.9
E14000975,5.3,69.8,Martin Lewis,2473,Liberal Democrat,-17.2
E14000975,2.5,69.8,Wenslie Naylon,1191,Green Party,1.5
E14000975,1.1,69.8,John Coutouvidis,531,Independent,1.1
E14000977,57.7,72.6,Nadhim Zahawi,29674,Conservative,6.1
E14000977,13.2,72.6,Edward Fila,6798,UKIP,9.6
E14000977,13.0,72.6,Jeff Kenner,6677,Labour,3.5
E14000977,12.0,72.6,Elizabeth Adams,6182,Liberal Democrat,-17.1
E14000977,4.1,72.6,Dominic Giles,2128,Green Party,3.1
E14000978,53.0,63.5,Chuka Umunna,26474,Labour,10.2
E14000978,25.1,63.5,Kim Caddy,12540,Conservative,6.8
E14000978,9.0,63.5,Amna Ahmad,4491,Liberal Democrat,-26.8
E14000978,8.9,63.5,Jonathan Bartley,4421,Green Party,7.0
E14000978,3.2,63.5,Bruce Machan,1602,UKIP,3.2
E14000978,0.4,63.5,Artificial Beast,192,Cannabis Is Safer Than Alcohol,0.4
E14000978,0.3,63.5,Unjum Mirza,164,TUSC,0.3
E14000978,0.1,63.5,Deon Gayle,49,Workers Revolutionary Party,-0.2
E14000979,53.0,66.8,Kate Green,24601,Labour,4.4
E14000979,27.8,66.8,Lisa Cooke,12916,Conservative,-0.8
E14000979,10.9,66.8,Kalvin Chapman,5068,UKIP,7.6
E14000979,4.7,66.8,Geraldine Coggins,2187,Green Party,2.7
E14000979,2.9,66.8,Louise Ankers,1362,Liberal Democrat,-14.0
E14000979,0.4,66.8,Paul Bradley-Law,169,Whig Party,0.4
E14000979,0.2,66.8,Paul Carson,83,Population Party UK,0.2
E14000981,51.9,70.6,Therese Coffey,28855,Conservative,5.5
E14000981,18.0,70.6,Russell Whiting,10013,Labour,2.0
E14000981,15.6,70.6,Daryll Pitcher,8655,UKIP,9.8
E14000981,8.6,70.6,James Sandbach,4777,Liberal Democrat,-21.2
E14000981,5.9,70.6,Rachel Smith-Lyte,3294,Green Party,3.9
E14000983,59.9,68.5,Michael Gove,32582,Conservative,2.2
E14000983,14.3,68.5,Paul Chapman,7778,UKIP,8.0
E14000983,11.2,68.5,Laween Atroshi,6100,Labour,1.0
E14000983,9.1,68.5,Ann-Marie Barker,4937,Liberal Democrat,-16.8
E14000983,4.4,68.5,Kimberley Lawson,2400,Green Party,4.4
E14000983,0.7,68.5,Juliana Brimicombe,361,Christian Party,0.7
E14000983,0.5,68.5,Bob Smith,273,Independent,0.5
E14000985,54.6,67.8,Andrew Mitchell,27782,Conservative,0.7
E14000985,22.3,67.8,Robert Pocock,11365,Labour,2.0
E14000985,14.7,67.8,Marcus John Brown,7489,UKIP,11.6
E14000985,5.2,67.8,Richard Brighton-Knight,2627,Liberal Democrat,-12.9
E14000985,2.8,67.8,David Ratcliff,1426,Green Party,1.7
E14000985,0.3,67.8,Mark Sleigh,165,The Ubuntu Party,0.3
E14000982,50.2,57.3,Julie Elliott,20959,Labour,4.3
E14000982,23.4,57.3,Jeffrey Townsend,9780,Conservative,-6.7
E14000982,19.1,57.3,Bryan Foster,7997,UKIP,16.6
E14000982,4.1,57.3,Rachel Featherstone,1706,Green Party,4.1
E14000982,2.6,57.3,Adrian Page,1105,Liberal Democrat,-14.3
E14000982,0.5,57.3,Joseph Young,215,Independent,0.5
E14000980,45.7,75.5,Neil Carmichael,27813,Conservative,4.9
E14000980,37.7,75.5,David Elliott Drew,22947,Labour,-0.9
E14000980,8.0,75.5,Caroline Ann Stephens,4848,UKIP,5.7
E14000980,4.6,75.5,Sarah Lunnon,2779,Green Party,1.9
E14000980,3.4,75.5,Adrian Anthony Walker-Smith,2086,Liberal Democrat,-12.0
E14000980,0.4,75.5,Rich Wilson,246,Independent,0.4
E14000980,0.2,75.5,David Michael,100,Free Public Transport Party,0.2
E14000984,41.5,72.2,Paul Scully,20732,Conservative,-0.8
E14000984,33.7,72.2,Paul Burstow,16811,Liberal Democrat,-12.0
E14000984,11.1,72.2,Emily Brothers,5546,Labour,4.2
E14000984,10.7,72.2,Gus Dalgleish,5341,UKIP,8.7
E14000984,2.1,72.2,Maeve Tomlinson,1051,Green Party,1.6
E14000984,0.7,72.2,Dave Ash,345,National Health Action,0.7
E14000984,0.2,72.2,Pauline Gorman,79,TUSC,0.2
E14000986,50.0,65.6,Christopher Pincher,23606,Conservative,4.3
E14000986,26.1,65.6,Carol Dean,12304,Labour,-6.6
E14000986,18.5,65.6,Jan Higgins,8727,UKIP,13.6
E14000986,3.0,65.6,Jenny Pinkett,1427,Liberal Democrat,-13.2
E14000986,2.4,65.6,Nicola Holmes,1110,Green Party,2.4
E14000992,49.7,68.9,Mark Andrew Pritchard,22579,Conservative,2.0
E14000992,26.0,68.9,Katrina Gilman,11836,Labour,-1.1
E14000992,16.8,68.9,Jill Seymour,7620,UKIP,12.3
E14000992,4.3,68.9,Rod Keyes,1959,Liberal Democrat,-13.1
E14000992,3.2,68.9,Cath Edwards,1443,Green Party,3.2
E14000990,54.5,70.5,Laurence Robertson,30176,Conservative,7.3
E14000990,14.8,70.5,Ed Buxton,8204,Labour,3.2
E14000990,13.8,70.5,Alistair Cameron,7629,Liberal Democrat,-21.7
E14000990,12.9,70.5,Stuart Adair,7128,UKIP,8.7
E14000990,4.0,70.5,Jemma Clarke,2207,Green Party,3.0
E14000987,58.6,70.2,George Osborne,26552,Conservative,4.0
E14000987,18.3,70.2,David Pinto-Duschinsky,8311,Labour,1.1
E14000987,10.8,70.2,Stuart Hutton,4871,UKIP,10.8
E14000987,8.5,70.2,Gareth Wilson,3850,Liberal Democrat,-14.1
E14000987,3.8,70.2,Tina Rothery,1714,Green Party,3.8
E14000988,48.1,70.7,Rebecca Pow,27849,Conservative,5.9
E14000988,21.3,70.7,Rachel Gilmour,12358,Liberal Democrat,-27.7
E14000988,12.0,70.7,Laura Bailhache,6921,UKIP,8.3
E14000988,9.2,70.7,Neil Guild,5347,Labour,4.1
E14000988,4.5,70.7,Clive Martin,2630,Green Party,4.5
E14000988,4.4,70.7,Mike Rigby,2568,Independent,4.4
E14000988,0.2,70.7,Steve German,118,TUSC,0.2
E14000988,0.2,70.7,Bruce Gauld,96,Independent,0.2
E14000989,39.6,61.4,Lucy Allan,16094,Conservative,3.3
E14000989,37.8,61.4,David Wright,15364,Labour,-0.9
E14000989,18.0,61.4,Denis Allen,7330,UKIP,12.2
E14000989,2.3,61.4,Peter Robert Hawkins,930,Green Party,2.3
E14000989,2.3,61.4,Ian Phillip Croll,927,Liberal Democrat,-13.2
E14000991,56.5,72.4,Geoffrey Clifton-Brown,32045,Conservative,3.5
E14000991,18.6,72.4,Paul Hodgkinson,10568,Liberal Democrat,-10.9
E14000991,10.9,72.4,Chris Harlow,6188,UKIP,6.7
E14000991,9.2,72.4,Manjinder Singh Kang,5240,Labour,-1.5
E14000991,4.6,72.4,Penny Burgess,2626,Green Party,2.9
E14000993,52.6,67.6,Kevin Hollinrake,27545,Conservative,-0.3
E14000993,15.4,67.6,Alan Avery,8089,Labour,1.9
E14000993,14.9,67.6,Toby Horton,7805,UKIP,8.3
E14000993,9.0,67.6,Di Keal,4703,Liberal Democrat,-14.3
E14000993,4.6,67.6,Chris Newsam,2404,Green Party,4.6
E14000993,2.2,67.6,John Clark,1127,Liberal,-1.6
E14000993,1.3,67.6,Philip Tate,692,Independent,1.3
E14000994,41.0,73.7,Luke Hall,19924,Conservative,3.9
E14000994,37.9,73.7,Steven Webb,18429,Liberal Democrat,-14.0
E14000994,10.6,73.7,Russ Martin,5126,UKIP,7.0
E14000994,7.8,73.7,Hadleigh Roberts,3775,Labour,0.8
E14000994,2.7,73.7,Iain Hamilton,1316,Green Party,2.7
E14000997,59.4,71.7,Tom Tugendhat,31887,Conservative,1.5
E14000997,15.2,71.7,Rob Izzard,8153,UKIP,11.5
E14000997,14.2,71.7,Claire Leigh,7604,Labour,1.5
E14000997,6.8,71.7,Mary Varrall,3660,Liberal Democrat,-15.7
E14000997,4.4,71.7,Howard Porter,2366,Green Party,2.9
E14001000,50.9,72.0,Geoffrey Cox,28774,Conservative,5.2
E14001000,18.3,72.0,Derek Sargent,10371,UKIP,12.9
E14001000,13.2,72.0,Paula Dolphin,7483,Liberal Democrat,-27.1
E14001000,10.6,72.0,Mike Sparling,6015,Labour,5.4
E14001000,7.0,72.0,Cathrine Simmons,3941,Green Party,5.1
E14000998,47.2,69.7,Sadiq Khan,25263,Labour,3.7
E14000998,41.9,69.7,Dan Watkins,22421,Conservative,3.4
E14000998,4.1,69.7,Esther Obiri-Darko,2201,Green Party,2.9
E14000998,3.9,69.7,Philip Ling,2107,Liberal Democrat,-10.9
E14000998,2.9,69.7,Przemek De Skuba Skwirczynski,1537,UKIP,1.6
E14000996,54.0,70.5,Neil Parish,29030,Conservative,3.7
E14000996,16.5,70.5,Graham Smith,8857,UKIP,10.5
E14000996,12.7,70.5,Caroline Kolek,6835,Labour,3.8
E14000996,10.5,70.5,Stephen Kearney,5626,Liberal Democrat,-22.9
E14000996,6.4,70.5,Paul Edwards,3415,Green Party,4.9
E14000999,40.7,63.0,Kevin Foster,19551,Conservative,2.0
E14000999,33.8,63.0,Adrian Sanders,16265,Liberal Democrat,-13.2
E14000999,13.6,63.0,Tony McIntyre,6540,UKIP,8.3
E14000999,8.7,63.0,Su Maddock,4166,Labour,2.1
E14000999,3.2,63.0,Paula Hermes,1557,Green Party,2.3
E14001001,53.0,68.6,Sarah Wollaston,24941,Conservative,7.1
E14001001,14.1,68.6,Justin Haque,6656,UKIP,8.1
E14001001,12.7,68.6,Nicky Williams,5988,Labour,5.3
E14001001,10.3,68.6,Gill Coombs,4845,Green Party,7.8
E14001001,9.9,68.6,Julian Brazil,4667,Liberal Democrat,-25.7
E14001004,58.7,70.0,Greg Clark,30181,Conservative,2.4
E14001004,14.2,70.0,Kevin Kerrigan,7307,Labour,3.4
E14001004,12.6,70.0,Colin Nicholson,6481,UKIP,8.5
E14001004,8.4,70.0,James MacCleary,4342,Liberal Democrat,-16.8
E14001004,5.2,70.0,Marie Jones,2659,Green Party,3.4
E14001004,0.9,70.0,Graham Naismith,458,Independent,0.9
E14001006,48.2,69.0,Alan Campbell,25791,Labour,2.9
E14001006,32.8,69.0,Glenn Hall,17551,Conservative,-1.6
E14001006,12.2,69.0,Gary Legg,6541,UKIP,10.5
E14001006,3.8,69.0,Julia Erskine,2017,Green Party,2.7
E14001006,3.0,69.0,John Paton-Day,1595,Liberal Democrat,-11.9
E14001007,50.2,63.4,Boris Johnson,22511,Conservative,2.0
E14001007,26.4,63.4,Chris Summers,11816,Labour,3.0
E14001007,14.2,63.4,Jack Duffin,6346,UKIP,11.4
E14001007,4.9,63.4,Mike Cox,2215,Liberal Democrat,-15.0
E14001007,3.2,63.4,Graham Lee,1414,Green Party,2.1
E14001007,0.4,63.4,Gary Harbord,180,TUSC,0.4
E14001007,0.2,63.4,Jenny Thompson,84,Independent,0.2
E14001007,0.2,63.4,"""Howling Laud"" Hope",72,Monster Raving Loony Party,0.2
E14001007,0.1,63.4,Sabrina Moosun,52,Communities United,0.1
E14001007,0.1,63.4,Lord Toby Jug,50,The Eccentric Party of Great Britain,0.1
E14001007,0.1,63.4,Michael Doherty,39,Independent,0.1
E14001007,0.0,63.4,Jane Lawrence,18,The Realists' Party,0.0
E14001007,0.0,63.4,James Jackson,14,Independent,0.0
E14001002,67.3,60.1,David Lammy,28654,Labour,8.0
E14001002,12.0,60.1,Stefan Mrozinski,5090,Conservative,-2.9
E14001002,9.2,60.1,Dee Searle,3931,Green Party,6.8
E14001002,4.1,60.1,Turhan Ozen,1756,Liberal Democrat,-13.6
E14001002,3.6,60.1,Tariq Saeed,1512,UKIP,2.4
E14001002,3.1,60.1,Jenny Sutton,1324,TUSC,0.5
E14001002,0.7,60.1,Tania Mahmood,291,Peace Party,0.7
E14000995,33.7,63.9,Jackie Doyle-Price,16692,Conservative,-3.1
E14000995,32.6,63.9,Polly Billington,16156,Labour,-4.0
E14000995,31.7,63.9,Tim Aker,15718,UKIP,24.3
E14000995,1.3,63.9,Rhodri Jamieson-Ball,644,Liberal Democrat,-9.4
E14000995,0.5,63.9,Jamie Barnes,244,Cannabis Is Safer Than Alcohol,0.5
E14000995,0.2,63.9,Daniel Munyambu,79,Independent,0.2
E14000995,0.1,63.9,Aba Kristilolu,31,All People's Party,0.1
E14001003,44.0,70.0,Sarah Newton,22681,Conservative,2.3
E14001003,16.8,70.0,Simon Rix,8681,Liberal Democrat,-24.0
E14001003,15.2,70.0,Stuart Roden,7814,Labour,5.5
E14001003,11.6,70.0,John Hyslop,5967,UKIP,7.7
E14001003,8.7,70.0,Karen Westbrook,4483,Green Party,6.9
E14001003,1.5,70.0,Loic Rich,792,Independent,1.5
E14001003,1.1,70.0,Stephen Richardson,563,Mebyon Kernow,-1.0
E14001003,1.0,70.0,Rik Evans,526,National Health Action,1.0
E14001003,0.1,70.0,Stanley Guffogg,37,The Principles Of Politics Party,0.1
E14001008,53.8,58.7,Kate Hoey,25778,Labour,4.0
E14001008,27.3,58.7,James Bellis,13070,Conservative,5.7
E14001008,7.6,58.7,Gulnar Hasnain,3658,Green Party,6.0
E14001008,6.9,58.7,Adrian Hyyryläinen-Trett,3312,Liberal Democrat,-18.2
